#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
160	TCONS_00015086	chr8	-	91604968	91631400	91631400	91631400	5	91604968,91606059,91617995,91623750,91631176,	91605331,91606199,91618244,91623824,91631400,
162	TCONS_l2_00028325	chr8	-	93711981	93778121	93778121	93778121	3	93711981,93730626,93777670,	93712217,93730746,93778121,
162	TCONS_l2_00028326	chr8	-	93712026	93798247	93798247	93798247	3	93712026,93730626,93798203,	93712217,93730746,93798247,
162	TCONS_l2_00028567	chr8	-	93725189	93889865	93889865	93889865	4	93725189,93730626,93798203,93889810,	93728350,93730746,93798288,93889865,
165	TCONS_00014799	chr8	+	96981660	96996866	96996866	96996866	2	96981660,96996322,	96981723,96996866,
165	TCONS_00015109	chr8	-	97379634	97398645	97398645	97398645	3	97379634,97398200,97398609,	97384458,97398278,97398645,
185	TCONS_00014836	chr8	+	117544536	117587427	117587427	117587427	2	117544536,117587261,	117545035,117587427,
186	TCONS_00015148	chr8	-	118750471	118753715	118753715	118753715	2	118750471,118753041,	118750569,118753715,
190	TCONS_00014845	chr8	+	122709843	123006159	123006159	123006159	4	122709843,122719783,122891868,123005836,	122710002,122719915,122892004,123006159,
190	TCONS_00015336	chr8	+	122709843	123006159	123006159	123006159	5	122709843,122719783,122901063,122915677,123005836,	122710002,122719915,122901216,122915779,123006159,
190	TCONS_00014847	chr8	+	122709876	123006304	123006304	123006304	5	122709876,122719783,122891868,122901063,123005836,	122710002,122719915,122892004,122901216,123006304,
190	TCONS_00015337	chr8	+	122709876	123006051	123006051	123006051	6	122709876,122719783,122891868,122897016,122901063,123005836,	122710002,122719915,122892004,122897123,122901216,123006051,
190	TCONS_00015338	chr8	+	122709876	123006051	123006051	123006051	7	122709876,122719783,122891868,122897016,122901063,122915677,123005836,	122710002,122719915,122892004,122897123,122901216,122915779,123006051,
190	TCONS_00015339	chr8	+	122926093	123006051	123006051	123006051	2	122926093,123005836,	122926132,123006051,
193	TCONS_00015342	chr8	+	125952136	125963404	125963404	125963404	4	125952136,125953704,125957879,125963057,	125952611,125953789,125957988,125963404,
193	TCONS_00015343	chr8	+	125952136	125963404	125963404	125963404	5	125952136,125953704,125957879,125958296,125963057,	125952611,125953789,125957988,125958401,125963404,
193	TCONS_00014851	chr8	+	125953510	125963553	125963553	125963553	4	125953510,125957879,125958296,125963057,	125953789,125957988,125958401,125963553,
193	TCONS_00015346	chr8	+	125953510	125963408	125963408	125963408	3	125953510,125957879,125963057,	125953789,125957988,125963408,
193	TCONS_00015347	chr8	+	125953510	125963408	125963408	125963408	5	125953510,125957879,125958296,125959784,125963057,	125953789,125957988,125958401,125960034,125963408,
193	TCONS_00015348	chr8	+	125953700	125963393	125963393	125963393	2	125953700,125963057,	125953789,125963393,
193	TCONS_00014468	chr8	+	125954249	125963337	125963337	125963337	4	125954249,125955511,125958296,125963057,	125954966,125957988,125958401,125963337,
193	TCONS_00015349	chr8	+	125954993	125963408	125963408	125963408	2	125954993,125963057,	125955132,125963408,
193	TCONS_00014501	chr8	+	125955511	125963337	125963337	125963337	4	125955511,125958296,125959784,125963057,	125957988,125958401,125960034,125963337,
193	TCONS_00014852	chr8	+	126479044	126485552	126485552	126485552	2	126479044,126485377,	126479275,126485552,
194	TCONS_00015166	chr8	-	127781645	127859220	127859220	127859220	3	127781645,127857515,127859119,	127781700,127857628,127859220,
195	TCONS_00015168	chr8	-	128153590	128197980	128197980	128197980	4	128153590,128156007,128161860,128197071,	128153816,128156164,128161917,128197980,
195	TCONS_00015169	chr8	-	128181151	128241550	128241550	128241550	6	128181151,128186434,128231054,128235806,128236779,128239643,	128181362,128186609,128231211,128235911,128236929,128241550,
195	TCONS_00014535	chr8	-	128698589	128746210	128746210	128746210	3	128698589,128704034,128746070,	128701668,128704111,128746210,
196	TCONS_00014854	chr8	+	129082402	129113473	129113473	129113473	3	129082402,129108766,129113225,	129082518,129108900,129113473,
196	TCONS_00014855	chr8	+	129082408	129113491	129113491	129113491	3	129082408,129108763,129113225,	129082607,129108900,129113491,
196	TCONS_00015359	chr8	+	129082567	129112144	129112144	129112144	3	129082567,129108763,129111615,	129082607,129108900,129112144,
196	TCONS_00015360	chr8	+	129094932	129113503	129113503	129113503	3	129094932,129108763,129113225,	129095094,129108900,129113503,
196	TCONS_00015361	chr8	+	129096766	129113488	129113488	129113488	3	129096766,129108763,129113225,	129096867,129108900,129113488,
196	TCONS_00015362	chr8	+	129096766	129113488	129113488	129113488	4	129096766,129108763,129111615,129113225,	129096867,129108900,129111819,129113488,
196	TCONS_00015363	chr8	+	129103339	129113488	129113488	129113488	3	129103339,129108763,129113225,	129103599,129108900,129113488,
196	TCONS_00015364	chr8	+	129103339	129113488	129113488	129113488	4	129103339,129108763,129111615,129113225,	129103599,129108900,129111819,129113488,
197	TCONS_00014564	chr8	-	130363937	130692485	130692485	130692485	4	130363937,130382552,130492888,130692173,	130365226,130382623,130492936,130692485,
204	TCONS_00014869	chr8	+	137543021	137768320	137768320	137768320	3	137543021,137549220,137767959,	137543249,137549302,137768320,
204	TCONS_00015182	chr8	-	137809517	137909333	137909333	137909333	2	137809517,137909225,	137809611,137909333,
585	TCONS_00014550	chr8	-	19133	20808	20808	20808	2	19133,19996,	19642,20808,
590	TCONS_00014570	chr8	+	685886	686579	686579	686579	2	685886,686444,	686237,686579,
591	TCONS_l2_00027544	chr8	+	833264	860568	860568	860568	3	833264,857911,860385,	833348,857966,860568,
591	TCONS_l2_00027549	chr8	+	833731	860568	860568	860568	3	833731,857911,860385,	833773,857966,860568,
591	TCONS_l2_00027552	chr8	+	846697	860569	860569	860569	3	846697,857911,860385,	846773,857966,860569,
592	TCONS_00015203	chr8	+	928225	928734	928734	928734	2	928225,928467,	928309,928734,
593	TCONS_l2_00027554	chr8	+	1067159	1087630	1087630	1087630	2	1067159,1087298,	1067200,1087630,
594	TCONS_00014572	chr8	+	1200379	1212592	1212592	1212592	3	1200379,1208850,1212414,	1200572,1208883,1212592,
594	TCONS_00015204	chr8	+	1200379	1208883	1208883	1208883	2	1200379,1208850,	1200572,1208883,
594	TCONS_00014898	chr8	-	1231014	1250862	1250862	1250862	2	1231014,1250393,	1231036,1250862,
594	TCONS_00014899	chr8	-	1236402	1237027	1237027	1237027	3	1236402,1236774,1236981,	1236612,1236876,1237027,
594	TCONS_00015389	chr8	-	1236493	1237155	1237155	1237155	2	1236493,1236926,	1236531,1237155,
594	TCONS_00014900	chr8	-	1236612	1237971	1237971	1237971	2	1236612,1236926,	1236870,1237971,
594	TCONS_00015390	chr8	-	1236703	1237178	1237178	1237178	2	1236703,1236981,	1236876,1237178,
594	TCONS_00014901	chr8	-	1236887	1237155	1237155	1237155	2	1236887,1236981,	1236922,1237155,
594	TCONS_00014472	chr8	-	1244294	1250827	1250827	1250827	3	1244294,1245292,1248183,	1244463,1245488,1250827,
594	TCONS_00014573	chr8	+	1263346	1267655	1267655	1267655	2	1263346,1267620,	1266452,1267655,
594	TCONS_00014574	chr8	+	1263404	1267655	1267655	1267655	3	1263404,1265718,1267620,	1263480,1266452,1267655,
594	TCONS_00014575	chr8	+	1304794	1306100	1306100	1306100	2	1304794,1305234,	1304839,1306100,
595	TCONS_00014576	chr8	+	1321357	1323312	1323312	1323312	2	1321357,1322433,	1322295,1323312,
595	TCONS_00015205	chr8	+	1321474	1322111	1322111	1322111	2	1321474,1321805,	1321645,1322111,
595	TCONS_00014902	chr8	-	1376462	1378077	1378077	1378077	2	1376462,1377480,	1377273,1378077,
595	TCONS_00014577	chr8	+	1398397	1398683	1398683	1398683	2	1398397,1398495,	1398442,1398683,
598	TCONS_00014909	chr8	-	1741067	1744122	1744122	1744122	2	1741067,1743562,	1743334,1744122,
598	TCONS_00014578	chr8	+	1748168	1749522	1749522	1749522	2	1748168,1748839,	1748191,1749522,
600	TCONS_00014579	chr8	+	1983385	1983812	1983812	1983812	2	1983385,1983608,	1983407,1983812,
603	TCONS_00014912	chr8	-	2387146	2415857	2415857	2415857	3	2387146,2413376,2415812,	2387293,2413572,2415857,
603	TCONS_00014506	chr8	-	2447077	2480453	2480453	2480453	5	2447077,2452655,2453715,2461871,2480382,	2448340,2452794,2453795,2462021,2480453,
604	TCONS_00014913	chr8	-	2532110	2562851	2562851	2562851	2	2532110,2562745,	2532353,2562851,
604	TCONS_00014507	chr8	-	2554055	2585957	2585957	2585957	3	2554055,2562745,2585869,	2554472,2562817,2585957,
604	TCONS_00015396	chr8	-	2554296	2562808	2562808	2562808	2	2554296,2562745,	2554472,2562808,
627	TCONS_00014914	chr8	-	5517278	5522285	5522285	5522285	2	5517278,5522225,	5517508,5522285,
628	TCONS_00014915	chr8	-	5715805	5757253	5757253	5757253	3	5715805,5751154,5757143,	5715922,5751303,5757253,
629	TCONS_00014917	chr8	-	5858958	5860627	5860627	5860627	2	5858958,5860523,	5859087,5860627,
629	TCONS_00014916	chr8	-	5858958	5860623	5860623	5860623	2	5858958,5860523,	5859084,5860623,
630	TCONS_00014918	chr8	-	5916280	5923650	5923650	5923650	4	5916280,5916523,5917265,5923519,	5916302,5916659,5917339,5923650,
632	TCONS_00014508	chr8	-	6261078	6264069	6264069	6264069	2	6261078,6263226,	6262641,6264069,
632	TCONS_00014919	chr8	-	6262448	6264055	6264055	6264055	2	6262448,6264048,	6263892,6264055,
637	TCONS_00014473	chr8	-	6825663	6826635	6826635	6826635	2	6825663,6826451,	6825769,6826635,
637	TCONS_l2_00028529	chr8	-	6844699	6847243	6847243	6847243	3	6844699,6845621,6847180,	6844945,6845808,6847243,
637	TCONS_l2_00028530	chr8	-	6863802	6866346	6866346	6866346	3	6863802,6864724,6866283,	6864048,6864911,6866346,
638	TCONS_l2_00028458	chr8	+	7010238	7044422	7044422	7044422	2	7010238,7043805,	7010328,7044422,
639	TCONS_l2_00028459	chr8	+	7170367	7177472	7177472	7177472	2	7170367,7177267,	7170425,7177472,
640	TCONS_00015398	chr8	-	7333625	7335170	7335170	7335170	2	7333625,7334998,	7334120,7335170,
640	TCONS_00015399	chr8	-	7334987	7337622	7337622	7337622	2	7334987,7337501,	7335170,7337622,
644	TCONS_l2_00027574	chr8	+	7812795	7818858	7818858	7818858	2	7812795,7818754,	7813080,7818858,
644	TCONS_l2_00027575	chr8	+	7841830	7843061	7843061	7843061	3	7841830,7842476,7843002,	7841922,7842755,7843061,
644	TCONS_l2_00028534	chr8	-	7847937	7855043	7855043	7855043	2	7847937,7854985,	7848142,7855043,
645	TCONS_l2_00028084	chr8	-	7958625	7994547	7994547	7994547	3	7958625,7992173,7994521,	7958740,7992262,7994547,
646	TCONS_00014923	chr8	-	8077585	8081432	8081432	8081432	2	8077585,8081347,	8077704,8081432,
646	TCONS_00015403	chr8	-	8077595	8085905	8085905	8085905	2	8077595,8085784,	8077678,8085905,
646	TCONS_00014924	chr8	-	8084255	8085129	8085129	8085129	2	8084255,8084841,	8084265,8085129,
646	TCONS_l2_00028463	chr8	+	8086091	8102386	8102386	8102386	9	8086091,8088364,8090315,8092004,8093337,8093553,8094647,8101620,8102106,	8086222,8088427,8090396,8092106,8093471,8093821,8094797,8101844,8102386,
646	TCONS_l2_00028462	chr8	+	8086091	8097552	8097552	8097552	6	8086091,8088364,8090315,8093337,8094647,8097148,	8086319,8088427,8090396,8093471,8094797,8097552,
646	TCONS_l2_00028461	chr8	+	8086091	8096446	8096446	8096446	8	8086091,8088364,8090315,8092004,8093337,8093553,8094647,8095831,	8086319,8088427,8090396,8092106,8093471,8093821,8094797,8096446,
646	TCONS_l2_00028087	chr8	-	8090819	8102146	8102146	8102146	6	8090819,8095712,8097016,8097950,8098843,8101981,	8094324,8095823,8097076,8098071,8098922,8102146,
646	TCONS_l2_00028086	chr8	-	8090819	8100362	8100362	8100362	6	8090819,8095712,8097016,8097950,8098843,8100308,	8094324,8095823,8097076,8098071,8098922,8100362,
646	TCONS_l2_00028088	chr8	-	8091507	8102116	8102116	8102116	6	8091507,8097016,8097950,8098843,8100308,8101981,	8095823,8097076,8098071,8098922,8100448,8102116,
646	TCONS_l2_00027576	chr8	+	8092004	8093736	8093736	8093736	3	8092004,8093337,8093553,	8092106,8093471,8093736,
646	TCONS_l2_00027577	chr8	+	8094747	8102381	8102381	8102381	3	8094747,8101620,8102106,	8094797,8101727,8102381,
646	TCONS_l2_00027578	chr8	+	8098308	8102408	8102408	8102408	2	8098308,8101620,	8099484,8102408,
646	TCONS_l2_00027579	chr8	+	8098371	8102381	8102381	8102381	2	8098371,8101620,	8099202,8102381,
646	TCONS_l2_00028089	chr8	-	8100280	8102380	8102380	8102380	2	8100280,8101981,	8100448,8102380,
646	TCONS_l2_00027580	chr8	+	8101518	8102177	8102177	8102177	2	8101518,8102106,	8101844,8102177,
648	TCONS_l2_00028090	chr8	-	8271719	8282139	8282139	8282139	2	8271719,8281997,	8272611,8282139,
649	TCONS_00014593	chr8	+	8422142	8427048	8427048	8427048	2	8422142,8426696,	8422213,8427048,
652	TCONS_l2_00028091	chr8	-	8817860	8819988	8819988	8819988	2	8817860,8819963,	8818769,8819988,
652	TCONS_00014596	chr8	+	8836694	8846327	8846327	8846327	2	8836694,8845396,	8836715,8846327,
652	TCONS_00014926	chr8	-	8844845	8846067	8846067	8846067	2	8844845,8845945,	8844974,8846067,
653	TCONS_00014597	chr8	+	8947523	8957733	8957733	8957733	2	8947523,8957368,	8947792,8957733,
653	TCONS_00014599	chr8	+	9009252	9014393	9014393	9014393	4	9009252,9012475,9013661,9014280,	9009426,9012586,9013814,9014393,
653	TCONS_00014600	chr8	+	9009293	9013864	9013864	9013864	3	9009293,9012475,9013661,	9009426,9012586,9013864,
653	TCONS_00015212	chr8	+	9009293	9013864	9013864	9013864	3	9009293,9012475,9013661,	9009426,9012659,9013864,
653	TCONS_00014601	chr8	+	9012411	9013814	9013814	9013814	2	9012411,9013661,	9012586,9013814,
653	TCONS_00014602	chr8	+	9012476	9014121	9014121	9014121	2	9012476,9013661,	9012659,9014121,
653	TCONS_00015213	chr8	+	9012501	9014307	9014307	9014307	3	9012501,9013661,9014280,	9012586,9013814,9014307,
653	TCONS_00014603	chr8	+	9014344	9016127	9016127	9016127	2	9014344,9015530,	9014357,9016127,
654	TCONS_00014604	chr8	+	9045821	9051405	9051405	9051405	2	9045821,9050919,	9047096,9051405,
654	TCONS_00014482	chr8	+	9046508	9060363	9060363	9060363	4	9046508,9046857,9056433,9060008,	9046556,9047096,9056501,9060363,
654	TCONS_00014605	chr8	+	9046511	9060366	9060366	9060366	4	9046511,9046857,9056433,9060008,	9046556,9047107,9056501,9060366,
654	TCONS_00014607	chr8	+	9046559	9060629	9060629	9060629	2	9046559,9060008,	9047096,9060629,
654	TCONS_00014927	chr8	-	9112314	9117788	9117788	9117788	2	9112314,9117537,	9112398,9117788,
654	TCONS_00015406	chr8	-	9112892	9117805	9117805	9117805	2	9112892,9117537,	9113012,9117805,
654	TCONS_00014928	chr8	-	9115956	9117805	9117805	9117805	2	9115956,9117537,	9116369,9117805,
655	TCONS_l2_00028464	chr8	+	9182560	9192590	9192590	9192590	3	9182560,9183411,9189913,	9182923,9183813,9192590,
655	TCONS_l2_00027601	chr8	+	9183293	9185745	9185745	9185745	2	9183293,9185711,	9183813,9185745,
655	TCONS_l2_00027602	chr8	+	9183460	9189940	9189940	9189940	2	9183460,9189913,	9183813,9189940,
655	TCONS_00014929	chr8	-	9208766	9217269	9217269	9217269	3	9208766,9215850,9217109,	9209059,9215948,9217269,
659	TCONS_00014510	chr8	-	9757573	9758710	9758710	9758710	2	9757573,9758064,	9757796,9758710,
660	TCONS_00014932	chr8	-	9895360	9909473	9909473	9909473	2	9895360,9909269,	9895841,9909473,
664	TCONS_00014933	chr8	-	10436254	10438247	10438247	10438247	2	10436254,10438162,	10436957,10438247,
666	TCONS_00015214	chr8	+	10708200	10714106	10714106	10714106	2	10708200,10713725,	10708241,10714106,
666	TCONS_00014616	chr8	+	10713899	10714730	10714730	10714730	2	10713899,10714567,	10714089,10714730,
670	TCONS_00014462	chr8	+	11197145	11225961	11225961	11225961	9	11197145,11213613,11215644,11216722,11218894,11219143,11222228,11223091,11225787,	11197228,11213800,11215687,11216793,11219044,11219316,11222498,11223297,11225961,
670	TCONS_l2_00028538	chr8	-	11203436	11204999	11204999	11204999	2	11203436,11204805,	11204149,11204999,
672	TCONS_00014539	chr8	+	11434043	11438851	11438851	11438851	3	11434043,11435878,11437978,	11434826,11436150,11438851,
672	TCONS_00014617	chr8	+	11500332	11506826	11506826	11506826	3	11500332,11500840,11504845,	11500354,11501028,11506826,
676	TCONS_00015223	chr8	+	12052267	12053457	12053457	12053457	2	12052267,12053399,	12052946,12053457,
676	TCONS_00015224	chr8	+	12053531	12056929	12056929	12056929	3	12053531,12056212,12056831,	12053747,12056305,12056929,
678	TCONS_l2_00028471	chr8	+	12219527	12268510	12268510	12268510	5	12219527,12225747,12245466,12245775,12268473,	12220071,12225811,12245528,12245843,12268510,
678	TCONS_l2_00027627	chr8	+	12219955	12250816	12250816	12250816	6	12219955,12225747,12245249,12245466,12245775,12250805,	12220071,12225811,12245374,12245528,12245843,12250816,
